acsfProductionDate,approach.cellHealth,approach.creCell,approach.depth,approach.pilotName,approach.pilotTest01,approach.pilotTest04,approach.pilotTest05,approach.pilotTestYN,approach.sliceHealth,attempt,badSweeps,blankFillDate,container,date,depth,experimentType,extraction.endPipetteR,extraction.extractionNotes,extraction.extractionObservations,extraction.nucleus,extraction.pilotNameExtra,extraction.postPatch,extraction.pressureApplied,extraction.retractionPressureApplied,extraction.sampleObservations,extraction.timeChannelRecordingEnd,extraction.timeEnd,extraction.timeExtractionEnd,extraction.timeExtractionStart,extraction.timeRetractionEnd,extraction.timeRetractionStart,extraction.tubeID,failureCause,failureNotes,flipped,formVersion,freeFailureNotes,internalFillDate,internalSolution.concentrationBiocytin,internalSolution.concentrationRnaseInhibitor,internalSolution.version,internalSolution.volume,jem_created,limsSpecName,pipetteSpecName,qcNotes,recording.accessR,recording.humanCellTypePrediction,recording.membraneV,recording.pipetteR,recording.rheobase,recording.timeStart,recording.timeWholeCellStart,rigNumber,rigOperator,roi,sliceNotes,sliceQuality,status,successNotes,wellID,roi_major,roi_minor,jem_date_dt,jem_date_m
2020-01-10,4,Cre-,,None,,,,,2,1.0,,2019-11-15,NA,2020-01-10 15:55:09 -0800,54.6,,30,,,NA,Pilot: None,nucleus_absent,-24.0,-45.0,,,,16:34:06 -0800,16:33:05 -0800,16:39:06 -0800,,,,,Yes,2.0.8,,2019-10-28,,,,,2020-01-10,Sncg-IRES2-FlpO-neo;Ai65F-505713.09.01,Sncg-IRES2-FlpO-neo;Ai65F-505713.09.01.01,"Pipette was good, but forgot to hit qc sweep.  pipette sweep -> gigaseal sweep and gigaseal sweep -> break-in sweep
70.223

70.868",,,,4.2,,16:19:15 -0800,16:20:56 -0800,3,katherineb,SSp2/3,,Good,SUCCESS,,,SSp,layer 2/3,2020-01-10,2020-01
2020-01-10,1,Cre+,,None,,,,,2,1.0,,2019-11-15,NA,2020-01-13 13:55:11 -0800,71.3,,6,,Cell Swelled,not_intentionally,Pilot: None,nucleus_present,-31.0,-31.0,,,,14:18:07 -0800,14:17:20 -0800,14:19:35 -0800,,,,,No,2.0.8,,2019-10-28,,,,,2020-01-14,Esr2-IRES2-Cre;Ai14-506383.05.01,Esr2-IRES2-Cre;Ai14-506383.05.01.01,,,,,3.6,,14:09:16 -0800,14:11:15 -0800,7,jessicat,RSPv5,,Good,SUCCESS,"Patch Became Leaky,Cell Depolarized,Rheobase Changed,Ended After C1",,RSPv,layer 5,2020-01-13,2020-01
2020-01-10,3,Cre-,,None,,,,,2,1.0,,2019-11-15,NA,2020-01-13 15:51:49 -0800,70.5,,8.0,,,no,Pilot: None,nucleus_absent,-40.0,-40.0,,,,16:12:20 -0800,16:10:55 -0800,16:14:09 -0800,,,,,No,2.0.8,,2019-10-28,,,,,2020-01-13,Penk-IRES2-Cre-neo;Slc17a6-IRES2-FlpO-505762-Ai65.08.01,Penk-IRES2-Cre-neo;Slc17a6-IRES2-FlpO-505762-Ai65.08.01.01,reran with corrected access R and RMP early in C1,,,,3.8,,16:04:39 -0800,16:06:20 -0800,7,jessicat,RSPd5,,Good,SUCCESS,"Access Resistance Increased,Cell Hyperpolarized,Ended After C1",,RSPd,layer 5,2020-01-13,2020-01
2020-01-13,2,Cre+,,None,,,,,2,3.0,4-22,2019-11-15,NA,2020-01-14 09:40:25 -0800,52.1,,13,"#L, asc.",Cell Swelled,no,Pilot: None,nucleus_absent,-32.0,-32.0,No Bubbles,,,11:23:54 -0800,11:22:03 -0800,11:27:13 -0800,,,,,Yes,2.0.8,,2019-10-28,,,,,2020-01-14,Htr3a-Cre_NO152;Ai14-506092.09.06,Htr3a-Cre_NO152;Ai14-506092.09.06.03,Reran sweeps at -67 mV.,,,,4.3,,11:08:27 -0800,11:12:50 -0800,5,ramr,ORB2/3,,Good,SUCCESS,"Patch/Cell Unstable,Ended After C1",,ORB,layer 2/3,2020-01-14,2020-01
2020-01-13,3,Cre+,,None,,,,,2,5.0,,2019-11-15,NA,2020-01-14 09:40:25 -0800,38.9,,1500,"#D, des.",,no,Pilot: None,nucleus_absent,-30.0,-30.0,No Bubbles,,,12:22:52 -0800,12:21:16 -0800,12:28:23 -0800,,,,,Yes,2.0.8,,2019-10-28,,,,,2020-01-14,Htr3a-Cre_NO152;Ai14-506092.09.06,Htr3a-Cre_NO152;Ai14-506092.09.06.05,,,,,4.4,,12:13:22 -0800,12:16:07 -0800,5,ramr,MOp2/3,,Good,SUCCESS,Ended After C1,,MOp,layer 2/3,2020-01-14,2020-01
2020-01-13,1,Cre+,,None,,,,,1,1.0,,2019-11-15,NA,2020-01-14 13:06:02 -0800,61.5,,6,lost nucleus,,no,Pilot: None,nucleus_absent,-45.0,-45.0,,,,13:38:07 -0800,13:35:41 -0800,13:40:22 -0800,,,,,Yes,2.0.8,,2019-10-28,,,,,2020-01-14,Esr2-IRES2-Cre;Ai14-506384.04.01,Esr2-IRES2-Cre;Ai14-506384.04.01.01,"border VISp
very difficult breakin-shriveled cell",,,,5.3,,13:27:00 -0800,13:28:44 -0800,7,jessicat,VISp6a,,Good,SUCCESS,"Cell Hyperpolarized,Ended After C1",,VISp,layer 6a,2020-01-14,2020-01
2020-01-13,4,Cre+,,None,,,,,3,1.0,,2019-11-15,NA,2020-01-14 13:07:10 -0800,103.2,,4.0,,Fluorescence in Pipette,no,Pilot: None,nucleus_absent,-55.0,-55.0,,,,13:25:19 -0800,13:21:33 -0800,13:27:06 -0800,,,,,No,2.0.8,,2019-10-28,,,,,2020-01-14,Esr2-IRES2-Cre;Ai14-506384.05.01,Esr2-IRES2-Cre;Ai14-506384.05.01.01,,,,,4.4,,13:16:26 -0800,13:17:49 -0800,2,kristenh,VISp5,,Good,SUCCESS,,,VISp,layer 5,2020-01-14,2020-01
2020-01-13,2,Cre+,,None,,,,,1,3.0,69,2019-11-15,NA,2020-01-14 16:00:34 -0800,50.5,,5.0,tossed,Cell Swelled,no,Pilot: None,nucleus_present,-30.0,-30.0,,,,16:52:58 -0800,16:51:45 -0800,16:55:15 -0800,,,,,No,2.0.8,,2019-10-28,,,,,2020-01-14,Penk-IRES2-Cre-neo;Slc17a6-IRES2-FlpO-505767-Ai65.02.01,Penk-IRES2-Cre-neo;Slc17a6-IRES2-FlpO-505767-Ai65.02.01.01,failed QC ramp with few passing sweeps-continued to retraction,,,,2.6,,16:40:27 -0800,16:42:27 -0800,7,jessicat,RSPd2/3,,Good,SUCCESS,"Patch/Cell Unstable,Patch Became Leaky,Ended After C1",,RSPd,layer 2/3,2020-01-14,2020-01
2020-01-13,2,Cre+,,None,,,,,1,4.0,,2019-11-15,NA,2020-01-14 16:00:34 -0800,77.9,,0.0,,Cell Swelled,no,Pilot: None,nucleus_absent,-35.0,-35.0,,,,17:14:15 -0800,17:13:16 -0800,17:15:52 -0800,,,,,No,2.0.8,,2019-10-28,,,,,2020-01-14,Penk-IRES2-Cre-neo;Slc17a6-IRES2-FlpO-505767-Ai65.02.01,Penk-IRES2-Cre-neo;Slc17a6-IRES2-FlpO-505767-Ai65.02.01.02,,,,,3.7,,17:05:33 -0800,17:07:32 -0800,7,jessicat,RSPd2/3,,Good,SUCCESS,"Patch/Cell Unstable,Ended After C1",,RSPd,layer 2/3,2020-01-14,2020-01
2020-01-13,2,None,,None,,,,,3,3.0,,2019-11-15,NA,2020-01-14 18:12:04 -0800,126.2,,50.0,,,no,Pilot: None,nucleus_absent,-37.0,-37.0,,,,18:56:09 -0800,18:54:59 -0800,18:59:13 -0800,,,,,NA,2.0.8,,2019-10-28,,,,,2020-01-14,H20.03.301.11.05.01,H20.03.301.11.05.01.01,high Rinput ,,,,3.3,,18:44:47 -0800,18:46:26 -0800,7,jessicat,TCx4,,Good,SUCCESS,"Patch/Cell Unstable,Ended After C1",,TCx,layer 4,2020-01-14,2020-01
2020-01-14,2,Cre-,,None,,,,,2,3.0,,2019-11-15,NA,2020-01-16 09:50:28 -0800,41.5,,10,very large nucleus-seal value unstable during retraction,,no,Pilot: None,nucleus_absent,-61.0,-80.0,,,,11:09:16 -0800,11:05:29 -0800,11:14:09 -0800,,,,,NA,2.0.8,,2020-01-13,,,,,2020-01-16,Slc17a7-IRES2-Cre;Ai14-506270.09.06,Slc17a7-IRES2-Cre;Ai14-506270.09.06.03,"Very high seal R (500 MOhm to 1 GOhm)
Access (8) to Seal R ratio failed-but recorded anyway
",,,,5.2,,10:57:06 -0800,10:58:52 -0800,7,jessicat,ORB5,,Good,SUCCESS,,,ORB,layer 5,2020-01-16,2020-01
2020-01-14,1,Cre-,,None,,,,,3,2.0,,2019-11-15,NA,2020-01-16 09:50:28 -0800,72.6,,12,cell died mid retraction,"Cell Shrunk,Cell Disappeared",no,Pilot: None,nucleus_present,-45.0,-45.0,,,,10:46:57 -0800,10:44:19 -0800,10:48:57 -0800,,,,,NA,2.0.8,,2020-01-13,,,,,2020-01-16,Slc17a7-IRES2-Cre;Ai14-506270.09.06,Slc17a7-IRES2-Cre;Ai14-506270.09.06.02,"-6 mbar applied beginning of C1
very unstable",,,,3.6,,10:30:46 -0800,10:32:57 -0800,7,jessicat,CTXspCLA,,Good,SUCCESS,"Patch/Cell Unstable,Ended After C1",,CTXsp,CLA,2020-01-16,2020-01
2020-01-15,5,Cre-,,None,,,,,3,1.0,,2019-11-15,NA,2020-01-16 09:54:25 -0800,52.7,,5,,,no,Pilot: None,nucleus_absent,-55.0,-55.0,,,,10:10:53 -0800,10:07:37 -0800,10:12:03 -0800,,,,,Yes,2.0.8,,2019-10-28,,,,,2020-01-16,Slc17a7-IRES2-Cre;Ai14-506270.07.06,Slc17a7-IRES2-Cre;Ai14-506270.07.06.01,,,,,5.0,,10:03:43 -0800,10:04:30 -0800,2,kristenh,CTXspCLA,,Good,SUCCESS,,,CTXsp,CLA,2020-01-16,2020-01
2020-01-15,4,Cre-,,None,,,,,3,4.0,,2019-11-15,NA,2020-01-16 10:39:47 -0800,50.9,,4.0,,,no,Pilot: None,nucleus_absent,-55.0,-55.0,,,,11:41:33 -0800,11:40:21 -0800,11:43:03 -0800,,,,,Yes,2.0.8,,2020-01-13,,,,,2020-01-16,Slc17a7-IRES2-Cre;Ai14-506270.11.06,Slc17a7-IRES2-Cre;Ai14-506270.11.06.03,,,,,4.5,,11:37:00 -0800,11:37:46 -0800,2,kristenh,ORB2/3,,Good,SUCCESS,,,ORB,layer 2/3,2020-01-16,2020-01
2020-01-15,2,Cre-,,None,,,,,3,3.0,46-80,2019-11-15,NA,2020-01-16 10:39:47 -0800,28.4,,13.0,,,no,Pilot: None,nucleus_absent,-55.0,-55.0,,,,11:25:37 -0800,11:23:28 -0800,11:26:23 -0800,,,,,Yes,2.0.8,,2020-01-13,,,,,2020-01-16,Slc17a7-IRES2-Cre;Ai14-506270.11.06,Slc17a7-IRES2-Cre;Ai14-506270.11.06.02,APs stopped crossing 0,,,,6.1,,11:13:12 -0800,11:13:50 -0800,2,kristenh,ORB5,,Good,SUCCESS,Cell Hyperpolarized,,ORB,layer 5,2020-01-16,2020-01
2020-01-15,3,Cre-,,None,,,,,3,2.0,,2019-11-15,NA,2020-01-16 10:39:47 -0800,57.2,,4.0,,,no,Pilot: None,nucleus_absent,-55.0,-55.0,,,,10:59:21 -0800,10:58:24 -0800,11:02:36 -0800,,,,,Yes,2.0.8,,2020-01-13,,,,,2020-01-16,Slc17a7-IRES2-Cre;Ai14-506270.11.06,Slc17a7-IRES2-Cre;Ai14-506270.11.06.01,had to use bias current from the start - very low input resistance,,,,4.4,,10:50:53 -0800,10:51:37 -0800,2,kristenh,ORB5,,Good,SUCCESS,,,ORB,layer 5,2020-01-16,2020-01
2020-01-14,2,Cre-,,None,,,,,2,3.0,,2019-11-15,NA,2020-01-16 13:02:53 -0800,75.5,,9.0,membrane stretched-not enough pressue,,no,Pilot: None,nucleus_absent,-35.0,-41.0,,,,13:48:14 -0800,13:47:26 -0800,13:51:19 -0800,,,,,Yes,2.0.8,,2019-10-28,,,,,2020-01-16,Esr2-IRES2-Cre;Ai14-506385.04.01,Esr2-IRES2-Cre;Ai14-506385.04.01.01,,,,,4.2,,13:42:13 -0800,13:43:12 -0800,7,jessicat,RSPd2/3,,Good,SUCCESS,"Cell Hyperpolarized,Ended After C1",,RSPd,layer 2/3,2020-01-16,2020-01
2020-01-15,4,Cre+,,None,,,,,3,1.0,,2019-11-15,NA,2020-01-16 13:33:41 -0800,68.9,,1000.0,,Cell Dimmed,no,Pilot: None,nucleus_absent,-45.0,-45.0,,,,13:48:04 -0800,13:44:37 -0800,13:50:30 -0800,,,,,Yes,2.0.8,,2020-01-13,,,,,2020-01-16,Esr2-IRES2-Cre;Ai14-506385.03.01,Esr2-IRES2-Cre;Ai14-506385.03.01.01,,,,,3.9,,13:38:24 -0800,13:39:16 -0800,2,kristenh,VISp5,had to restart workflow after first cell,Good,SUCCESS,,,VISp,layer 5,2020-01-16,2020-01
2020-01-15,4,None,,None,,,,,2,1.0,,2019-11-15,NA,2020-01-16 16:04:19 -0800,46.0,,3.6,"#L,asc.",,no,Pilot: None,nucleus_absent,-44.0,-44.0,No Bubbles,,,16:37:01 -0800,16:34:54 -0800,16:42:38 -0800,,,,,No,2.0.8,,2020-01-13,,,,,2020-01-16,H20.26.401.12.03.01,H20.26.401.12.03.01.01,,,Unknown Interneuron,,4.2,,16:28:33 -0800,16:30:44 -0800,5,ramr,TCx4,Accidentally used mouse worklfow.,"Damaged,Uneven Thickness",SUCCESS,Ended After C1,,TCx,layer 4,2020-01-16,2020-01
2020-01-14,1,None,,None,,,,,1,1.0,,2019-11-15,NA,2020-01-16 17:31:34 -0800,112.2,,2000.0,"cell did not look like it filled well during C1
decent fill-could not obtain nucleus",,NA,Pilot: None,nucleus_absent,-38.0,-46.0,,,,18:01:28 -0800,18:00:18 -0800,18:07:13 -0800,,,,,NA,2.0.8,,2019-10-28,,,,,2020-01-16,H20.26.401.11.12.01,H20.26.401.11.12.01.01,L1/L2 border,,,,4.7,,17:55:02 -0800,17:56:43 -0800,7,jessicat,TCx1,"damage to pia and L1

accidentally stabbed slice when fixing in PFA","Good,Damaged",SUCCESS,"Cell Hyperpolarized,Ended After C1",,TCx,layer 1,2020-01-16,2020-01
2020-01-16,3,Cre+,,None,,,,,2,1.0,,2019-11-15,NA,2020-01-17 10:33:14 -0800,62.7,,8.0,membrane stretched,"Fluorescence in Pipette,Cell Dimmed,Cell Swelled",no,Pilot: None,nucleus_present,-37.0,-37.0,,,,11:03:06 -0800,11:02:32 -0800,11:06:05 -0800,,,,,Yes,2.0.8,,2019-10-28,,,,,2020-01-17,Esr2-IRES2-Cre;Ai14-506389.03.01,Esr2-IRES2-Cre;Ai14-506389.03.01.01,short APs,,,,4.8,,10:55:00 -0800,10:56:39 -0800,7,jessicat,VISp6a,,Damaged,SUCCESS,"Access Resistance Increased,Cell Depolarized,Rheobase Changed,Ended After C1",,VISp,layer 6a,2020-01-17,2020-01
2020-01-16,4,Cre+,,None,,,,,3,3.0,,2019-11-15,NA,2020-01-17 10:48:24 -0800,111.5,,4.0,,Too Deep,no,Pilot: None,nucleus_absent,-45.0,-45.0,,,,11:17:52 -0800,11:17:05 -0800,11:18:26 -0800,,,,,Yes,2.0.8,,2020-01-13,,,,,2020-01-17,Esr2-IRES2-Cre;Ai14-506389.04.01,Esr2-IRES2-Cre;Ai14-506389.04.01.01,,,,,3.8,,11:12:54 -0800,11:14:02 -0800,2,kristenh,VISp5,,Good,SUCCESS,,,VISp,layer 5,2020-01-17,2020-01
2020-01-15,2,Cre-,,None,,,,,1,4.0,41,2019-11-15,NA,2020-01-17 13:15:42 -0800,48.0,,500.0,,,no,Pilot: None,nucleus_absent,-45.0,-48.0,,,,14:35:41 -0800,14:33:11 -0800,14:37:39 -0800,,,,,Yes,2.0.8,,2019-10-28,,,,,2020-01-17,Esr2-IRES2-Cre;Ai14-506388.04.01,Esr2-IRES2-Cre;Ai14-506388.04.01.01,,,,,4.3,,14:28:39 -0800,14:29:53 -0800,7,jessicat,RSPd5,,Damaged,SUCCESS,"Patch Became Leaky,Cell Depolarized",,RSPd,layer 5,2020-01-17,2020-01
2020-01-15,2,Cre-,,None,,,,,1,5.0,,2019-11-15,NA,2020-01-17 13:15:42 -0800,30.0,,10.0,,,no,Pilot: None,nucleus_absent,-45.0,-58.0,,,,14:54:03 -0800,14:52:26 -0800,14:57:30 -0800,,,,,Yes,2.0.8,,2019-10-28,,,,,2020-01-17,Esr2-IRES2-Cre;Ai14-506388.04.01,Esr2-IRES2-Cre;Ai14-506388.04.01.02,,,,,3.1,,14:46:52 -0800,14:48:43 -0800,7,jessicat,RSPv5,,Damaged,SUCCESS,Ended After C1,,RSPv,layer 5,2020-01-17,2020-01
2020-01-13,3,Cre+,,None,,,,,1,1.0,39-spiking during baseline recovery,2019-11-15,NA,2020-01-17 15:05:10 -0800,62.5,,8.0,,"Fluorescence in Pipette,Cell Dimmed",not_intentionally,Pilot: None,entire_cell,-46.0,-46.0,,,,15:21:41 -0800,15:19:45 -0800,15:23:38 -0800,,,,,Yes,2.0.8,,2020-01-13,,,,,2020-01-17,Htr3a-Cre_NO152;Ai14-506091.10.01,Htr3a-Cre_NO152;Ai14-506091.10.01.01,,,,,3.1,,15:12:03 -0800,15:13:48 -0800,7,jessicat,RSPd5,,Damaged,SUCCESS,"Patch/Cell Unstable,Ended After C1",,RSPd,layer 5,2020-01-17,2020-01
2020-01-13,2,Cre+,,None,,,,,1,3.0,45,2019-11-15,NA,2020-01-17 15:05:10 -0800,46.4,,8.0,,,no,Pilot: None,nucleus_absent,-25.0,-25.0,,,,16:07:44 -0800,16:06:52 -0800,16:13:58 -0800,,,,,Yes,2.0.8,,2020-01-13,,,,,2020-01-17,Htr3a-Cre_NO152;Ai14-506091.10.01,Htr3a-Cre_NO152;Ai14-506091.10.01.03,reran x7,,,,3.6,,16:00:40 -0800,16:01:48 -0800,7,jessicat,RSPv2/3,,Damaged,SUCCESS,"Patch/Cell Unstable,Ended After C1",,RSPv,layer 2/3,2020-01-17,2020-01
2020-01-17,2,Cre-,,None,,,,,1,4.0,,2019-11-15,NA,2020-01-21 10:07:21 -0800,69.8,,12.0,,,not_intentionally,,nucleus_present,-45.0,-50.0,,,,11:35:24 -0800,11:31:48 -0800,11:37:07 -0800,,,,,Yes,2.0.8,,2020-01-13,,,,,2020-01-21,Slc17a6-IRES-Cre;Ai14-507004.07.06,Slc17a6-IRES-Cre;Ai14-507004.07.06.03,,,,,3.6,,11:26:59 -0800,11:28:22 -0800,7,jessicat,ORB5,moved around harpstring a few times,"Good,'Wave of Death'",SUCCESS,"Cell Hyperpolarized,'Wave of Death'",,ORB,layer 5,2020-01-21,2020-01
2020-01-17,2,Cre-,,None,,,,,1,3.0,,2019-11-15,NA,2020-01-21 10:07:21 -0800,76.0,,5.0,nucleus too large,,no,Pilot: None,nucleus_absent,-30.0,-55.0,,,,11:04:10 -0800,11:01:27 -0800,11:06:00 -0800,,,,,Yes,2.0.8,,2020-01-13,,,,,2020-01-21,Slc17a6-IRES-Cre;Ai14-507004.07.06,Slc17a6-IRES-Cre;Ai14-507004.07.06.02,"Seal R not very good 
ramp baseline failure",,,,4.7,,10:54:17 -0800,10:55:57 -0800,7,jessicat,ORB5,moved around harpstring a few times,"Good,'Wave of Death'",SUCCESS,"Patch Became Leaky,Cell Depolarized,Ended After C1,'Wave of Death'",,ORB,layer 5,2020-01-21,2020-01
2020-01-17,2,Cre-,,None,,,,,2,2.0,19,2019-11-15,NA,2020-01-21 10:07:21 -0800,52.9,,7.0,tossed sample,,not_intentionally,Pilot: None,nucleus_present,-45.0,0.0,,,,10:38:55 -0800,10:36:54 -0800,10:42:39 -0800,,,,,Yes,2.0.8,,2020-01-13,,,,,2020-01-21,Slc17a6-IRES-Cre;Ai14-507004.07.06,Slc17a6-IRES-Cre;Ai14-507004.07.06.01,reran suprathresh,,,,4.9,,10:31:42 -0800,10:33:07 -0800,7,jessicat,CTXspCLA,moved around harpstring a few times,"Good,'Wave of Death'",SUCCESS,"Cell Hyperpolarized,'Wave of Death'",,CTXsp,CLA,2020-01-21,2020-01
2020-01-17,3,Cre-,,None,,,,,3,1.0,,2019-11-15,NA,2020-01-21 10:08:02 -0800,34.3,,3,,,no,Pilot: None,nucleus_absent,-50.0,-50.0,,,,10:37:25 -0800,10:35:08 -0800,10:38:33 -0800,,,,,No,2.0.8,,2020-01-13,,,,,2020-01-21,Slc17a6-IRES-Cre;Ai14-507004.08.06,Slc17a6-IRES-Cre;Ai14-507004.08.06.01,,,,,5.1,,10:14:28 -0800,10:15:04 -0800,2,kristenh,ORB5,,Good,SUCCESS,,,ORB,layer 5,2020-01-21,2020-01
2020-01-17,4,Cre-,,None,,,,,3,3.0,,2019-11-15,NA,2020-01-21 10:08:02 -0800,57.2,,8,,,no,Pilot: None,nucleus_absent,-60.0,-60.0,,,,11:33:56 -0800,11:30:47 -0800,11:35:55 -0800,,,,,No,2.0.8,,2020-01-13,,,,,2020-01-21,Slc17a6-IRES-Cre;Ai14-507004.08.06,Slc17a6-IRES-Cre;Ai14-507004.08.06.03,,,,,4.7,,11:19:06 -0800,11:20:02 -0800,2,kristenh,ORB2/3,,Good,SUCCESS,,,ORB,layer 2/3,2020-01-21,2020-01
2020-01-17,4,Cre-,,None,,,,,3,2.0,,2019-11-15,NA,2020-01-21 10:08:02 -0800,46.9,,4,,,no,Pilot: None,nucleus_absent,-55.0,-55.0,,,,10:55:09 -0800,10:53:15 -0800,10:58:03 -0800,,,,,No,2.0.8,,2020-01-13,,,,,2020-01-21,Slc17a6-IRES-Cre;Ai14-507004.08.06,Slc17a6-IRES-Cre;Ai14-507004.08.06.02,,,,,4.3,,10:48:43 -0800,10:49:35 -0800,2,kristenh,ORB5,,Good,SUCCESS,,,ORB,layer 5,2020-01-21,2020-01
2020-01-17,2,Cre+,,None,,,,,2,3.0,,2019-11-15,NA,2020-01-21 12:58:15 -0800,29.2,,4.0,tossed-uplifted entire cell from surface,,no,Pilot: None,entire_cell,-33.0,-40.0,,,,14:04:40 -0800,14:02:14 -0800,14:10:44 -0800,,,,,No,2.0.8,,2020-01-13,,,,,2020-01-21,Oxtr-T2A-Cre;Ai14-507641.09.02,Oxtr-T2A-Cre;Ai14-507641.09.02.02,,,,,3.8,,13:56:13 -0800,13:57:12 -0800,7,jessicat,RSPd5,,Good,SUCCESS,"Patch/Cell Unstable,Cell Hyperpolarized,Rheobase Changed,Ended After C1",,RSPd,layer 5,2020-01-21,2020-01
2020-01-17,2,None,,None,,,,,2,9.0,,2019-11-15,NA,2020-01-21 14:38:05 -0800,76.3,,5.0,"cell lost seal during retraction
nucleus tossed",,no,Pilot: None,nucleus_present,-39.0,-39.0,,,,17:43:31 -0800,17:42:53 -0800,17:44:24 -0800,,,,,NA,2.0.8,,2019-10-28,,,,,2020-01-21,H20.03.302.11.09.02,H20.03.302.11.09.02.07,cell swelled immediately ,,,,5.0,,17:38:37 -0800,17:39:56 -0800,7,jessicat,TCx4,,Good,SUCCESS,"Patch Became Leaky,Cell Depolarized,Ended After C1",,TCx,layer 4,2020-01-21,2020-01
2020-01-17,1,None,,None,,,,,3,7.0,,2019-11-15,NA,2020-01-21 14:38:05 -0800,78.9,,30.0,tossed-cell exploded,,no,Pilot: None,nucleus_present,-37.0,-37.0,,,,17:09:56 -0800,17:09:30 -0800,17:11:11 -0800,,,,,NA,2.0.8,,2019-10-28,,,,,2020-01-21,H20.03.302.11.09.02,H20.03.302.11.09.02.06,cell swelled,,,,3.6,,17:03:23 -0800,17:04:22 -0800,7,jessicat,TCx4,,Good,SUCCESS,"Patch/Cell Unstable,Cell Depolarized,Ended After C1",,TCx,layer 4,2020-01-21,2020-01
2020-01-17,2,None,,None,,,,,4,1.0,,2019-11-15,NA,2020-01-21 14:38:05 -0800,79.3,,10.0,"cell depth a bit less deep
cell swelled; dragged cell while retracting",Cell Swelled,no,Pilot: None,nucleus_absent,-48.0,-48.0,,,,14:48:04 -0800,14:46:24 -0800,14:52:06 -0800,,,,,NA,2.0.8,,2019-10-28,,,,,2020-01-21,H20.03.302.11.09.02,H20.03.302.11.09.02.01,,,Unknown Interneuron,,5.2,,14:38:11 -0800,14:40:47 -0800,7,jessicat,TCx1,,Good,SUCCESS,,,TCx,layer 1,2020-01-21,2020-01
2020-01-17,2,None,,None,,,,,3,3.0,,2019-11-15,NA,2020-01-21 14:38:05 -0800,89.5,,10.0,,"Cell Swelled,Too Deep",not_intentionally,Pilot: None,entire_cell,-40.0,-45.0,,,,15:28:59 -0800,15:26:16 -0800,15:32:38 -0800,,,,,NA,2.0.8,,2019-10-28,,,,,2020-01-21,H20.03.302.11.09.02,H20.03.302.11.09.02.02,interrupted and reran C1 with corrected access,,,,3.9,,15:19:46 -0800,15:21:33 -0800,7,jessicat,TCx1,,Good,SUCCESS,Cell Hyperpolarized,,TCx,layer 1,2020-01-21,2020-01
2020-01-20,4,None,,None,,,,,2,7.0,,2019-11-15,NA,2020-01-21 14:59:42 -0800,31.6,,34.0,#D,,no,Pilot: None,nucleus_absent,-40.0,-40.0,No Bubbles,,,17:50:26 -0800,17:49:10 -0800,17:54:31 -0800,,,,,No,2.0.8,,2020-01-13,,,,,2020-01-21,H20.03.302.11.10.01,H20.03.302.11.10.01.05,,,Unknown Interneuron,,4.3,,17:43:37 -0800,17:46:00 -0800,5,ramr,TCx4,,Good,SUCCESS,Ended After C1,,TCx,layer 4,2020-01-21,2020-01
2020-01-20,3,None,,None,,,,,2,6.0,4-43,2019-11-15,NA,2020-01-21 14:59:42 -0800,44.7,,4.0,#L. Ran out of ACSF and bubbles affected retraction.,,no,Pilot: None,nucleus_absent,-41.0,-41.0,No Bubbles,,,17:01:40 -0800,16:59:34 -0800,17:08:08 -0800,,,,,No,2.0.8,,2020-01-13,,,,,2020-01-21,H20.03.302.11.10.01,H20.03.302.11.10.01.04,,,Pyramidal,,5.1,,16:47:46 -0800,16:49:44 -0800,5,ramr,TCx4,,Good,SUCCESS,"Cell Hyperpolarized,Ended After C1",,TCx,layer 4,2020-01-21,2020-01
2020-01-20,2,None,,None,,,,,3,5.0,,2019-11-15,NA,2020-01-21 14:59:42 -0800,43.5,,1500.0,#D,,no,Pilot: None,nucleus_absent,-31.0,-31.0,No Bubbles,,,16:36:08 -0800,16:34:46 -0800,16:39:28 -0800,,,,,No,2.0.8,,2020-01-13,,,,,2020-01-21,H20.03.302.11.10.01,H20.03.302.11.10.01.03,,,Unknown Interneuron,,4.3,,16:28:34 -0800,16:31:03 -0800,5,ramr,TCx4,,Good,SUCCESS,Ended After C1,,TCx,layer 4,2020-01-21,2020-01
2020-01-21,3,Cre-,,None,,,,,3,2.0,50,2019-11-15,NA,2020-01-24 09:40:03 -0800,52.2,,5.0,,,no,Pilot: None,nucleus_absent,-49.0,-49.0,,,,10:19:05 -0800,10:15:23 -0800,10:20:08 -0800,,,,,NA,2.0.8,,2020-01-13,,,,,2020-01-24,Oxtr-T2A-Cre;Ai14-507644.08.06,Oxtr-T2A-Cre;Ai14-507644.08.06.01,C1 and C2,,,,4.0,,10:04:59 -0800,10:06:02 -0800,7,jessicat,CTXspCLA,,Damaged,SUCCESS,"Cell Hyperpolarized,Ended After C1",,CTXsp,CLA,2020-01-24,2020-01
