Date,User,Rig #,File,Ephys,Trans,Morph,Pilot,Pilot Details,cell type,Slice on rig time,Time,Time to Entire-Cell,Region,Layer,Depth (um),Slice (Lims ID?),Slice health,cell health,Slice notes,extraction pressure applied (mbar),retraction pressure applied (mbar),Post patch?,Post patch pipette R,extraction.nucleus,extraction.extractionObservations,extraction.sampleObservations,extraction.extractionNotes,extraction.timeExtractionStart,extraction.timeExtractionEnd,extraction.timeRetractionEnd,recording.pipetteR,successNotes,qcNotes,acsfProductionDate,Tube_ID,"Biocytin
",Well ID #,Lims tube id,,Smarter_ID,Picogreen conc. (pg/uL),Picogreen yield (pg),BA total conc. (pg/uL),BA total yield (pg),BA total conc. (pg/uL),BA total yield (pg),Ratio >400/total,SM_QC,PCR cycles,>400 normalized to 21 pcr cycles,SM_QC_PF,Batch,Resolution index,Cluster,Genes detected,case,Notes,Date mapped,Max.node,Node.correlation,Max.leaf,Leaf.correlation,Max.node.is.leaf.,3-modality candidate,63x completed,Reconstructed (link),3-M example picked by JT,Ephys + transcriptomics example by JT,needs 63x image,prioritize for reconstruction (JT),prioritize for reconstruction (TB),"Mapped.node (20170202_MTG_exclH16_24_005_1, no glia)","Top.leaf (20170202_MTG_exclH16_24_005_1, no glia)",sdLGN,height,h.sdLGN,Resolution.index (to leaf),exp_component_name,cluster (20170619_MTG_patchseq),SdLGN (20170619_MTG_patchseq),Height (20170619_MTG_patchseq),H_SdLGN (20170619_MTG_patchseq),MarkerGenes_TopNode (20170619_MTG_patchseq),TopLeaf (20170619_MTG_patchseq),MaxLeafSdLGN (20170619_MTG_patchseq),cluster (20170619_MTG_patchseq),Score (20170627_MTG_patchseq),Height (20170627_MTG_patchseq),H_Score (20170627_MTG_patchseq),MarkerGenes_TopNode (20170627_MTG_patchseq),TopLeaf (20170627_MTG_patchseq),MaxLeafScore (20170627_MTG_patchseq),exp_component_name,Internal version,Takara RNAse inhibitor
181211,PA,1,H18.06.371.13.03.01.04,,,,Vortexing,Yes,None,2:37 PM,6:34:39 PM,6:39:56 PM,,,46.2,H18.06.371.13.03.01,2,2,#Health,-40,-40,nucleus_present,55,no,,No Bubbles,#PL,18:45:20,18:47:50,18:51:49,4.2,"Patch/Cell Unstable,Ended After C1","
",12/10/2018,PAS4_181211_454_A01,0.5,,,PAS4_181211_454_A01,A8S4_181219_10_E03,1767,21204,,,,,71%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181211,PA,1,H18.06.371.13.03.01.05,,,,Vortexing,No,None,2:37 PM,7:09:19 PM,7:12:59 PM,,,67.4,H18.06.371.13.03.01,2,4,#Health,-40,-40,nucleus_present,120,not_intentionally,,No Bubbles,#PL,19:21:30,19:23:22,19:28:49,4.7,Ended After C1,Ended after core 2.,12/10/2018,PAS4_181211_455_A01,0.5,,,PAS4_181211_455_A01,A8S4_181219_10_F03,349,4186,,,,,52%,Fail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181211,PA,1,H18.06.371.13.03.01.07,,,,Vortexing,Yes,None,2:37 PM,8:16:18 PM,8:18:02 PM,,,56.2,H18.06.371.13.03.01,1,4,#Health,-40,-40,nucleus_present,2000,no,Cell Swelled,No Bubbles,#ND,20:26:16,20:28:03,20:31:02,4.2,Ended After C1,Ended after core 2.,12/10/2018,PAS4_181211_456_A01,0.5,,,PAS4_181211_456_A01,A8S4_181219_10_G03,2649,31788,,,,,77%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181211,PB,3,H18.06.371.12.20.01.01,,,,Vortexing,Yes,None,2:38 PM,4:57:40 PM,5:01:23 PM,TCx,4,60,H18.06.371.12.20.01,3,2,"blood splotch near pia
internal from 12/5",-30,-30,nucleus_present,2500,no,,Small Bubbles,,17:06:07,17:07:41,17:08:10,2.7,,"MIES froze after the completion of the experiment at converting NWB
Had ""default"" cell plan selected - most likely will not upload to LIMS automatically",12/10/2018,PBS4_181211_501_A01,0.5,EPhys_181210_02_A03_H,,PBS4_181211_501_A01,A8S4_181219_10_H03,1897,22768,,,,,67%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181211,PB,3,H18.06.371.12.20.01.02,,,,Vortexing,No,None,2:38 PM,5:26:09 PM,5:27:36 PM,TCx,4,70,H18.06.371.12.20.01,3,3,"blood splotch near pia
internal from 12/5",-30,-30,nucleus_present,1000,no,,No Bubbles,,17:35:07,17:36:51,17:36:51,2.6,,"This cell saved as ""H18.06.371.12.20.01.02"" and  did not overwrite the first experiment",12/10/2018,PBS4_181211_502_A01,0.5,,,PBS4_181211_502_A01,A8S4_181219_10_A04,1596,19153,,,,,68%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181211,PB,3,H18.06.371.12.20.01.03,,,,Vortexing,Yes,None,2:38 PM,6:48:49 PM,6:50:03 PM,TCx,4,110,H18.06.371.12.20.01,3,4,"blood splotch near pia
internal from 12/5",-30,-30,nucleus_present,1200,no,,No Bubbles,,18:58:56,19:00:58,19:01:11,4.3,,,12/10/2018,PBS4_181211_503_A01,0.5,,,PBS4_181211_503_A01,A8S4_181219_10_B04,2103,25230,,,,,60%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181211,PB,3,H18.06.371.12.20.01.06,,,,Vortexing,No,None,2:38 PM,7:44:35 PM,7:46:05 PM,,,74,H18.06.371.12.20.01,3,4,"blood splotch near pia
internal from 12/5",-30,-30,nucleus_present,240,not_intentionally,,No Bubbles,,19:53:13,19:54:04,19:54:05,3.3,,,12/10/2018,PBS4_181211_504_A01,0.5,,,PBS4_181211_504_A01,A8S4_181219_10_C04,453,5438,,,,,62%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181211,PE,2,H18.06.371.13.05.01.01,,,,Vortexing,No,None,1:40 PM,2:13:00 PM,2:13:41 PM,,,53.8,H18.06.371.13.05.01,4,4,Targeting deep layer 3 cells on this slice since I seem to have success with pyramidal cells and our sampling in this region is sparse.,-55,-55,nucleus_present,2000,no,,No Bubbles,,14:23:57,14:25:45,14:27:39,3.7,"Patch/Cell Unstable,Rheobase Changed,Rig/Software Problems","#review

#eppendorf .6

#contact

Autobias increasing steadily; LS Rheo increased; scaled down NSD SHORT to compensate

seal went up by ~ 10 MOhm

Fired on triples",12/10/2018,PES4_181211_651_A01,0.5,EPhys_181210_02_B01_H,,PES4_181211_651_A01,A8S4_181219_10_D04,3002,36020,,,,,74%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181211,PE,2,H18.06.371.13.05.01.02,,,,Vortexing,Yes,None,1:40 PM,2:38:31 PM,2:39:29 PM,,,61.3,H18.06.371.13.05.01,4,2,Targeting deep layer 3 cells on this slice since I seem to have success with pyramidal cells and our sampling in this region is sparse.,-46,-46,nucleus_present,3000,no,Cell Shrunk,No Bubbles,"Cell looks swollen, but actual cell body is smaller after looking at the fill? Perhaps there is a cavity there because it grew then shrunk or something.",14:46:09,14:47:55,14:49:04,3.7,"Patch/Cell Unstable,Cell Depolarized,Ended After C1","#review

#eppendorf .6

#nocontact

Cell was quite unstable, but seal stayed the same. Cell turned into ""fried egg""",12/10/2018,PES4_181211_652_A01,0.5,,,PES4_181211_652_A01,A8S4_181219_10_E04,890,10682,,,,,72%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181211,PE,2,H18.06.371.13.05.01.04,,,,Vortexing,No,None,1:40 PM,4:43:40 PM,4:44:37 PM,TCx,5,83.6,H18.06.371.13.05.01,3,3,Targeting deep layer 3 cells on this slice since I seem to have success with pyramidal cells and our sampling in this region is sparse.,-53,-53,nucleus_present,1700,no,,No Bubbles,"This cell might have been in layer 5, but I thought it was in layer 3c?",16:55:01,16:56:48,16:58:01,3.8,"Patch/Cell Unstable,Patch Became Leaky,Cell Depolarized,Rheobase Changed,Ended After C1,Rig/Software Problems","#review

#eppendorf .6

#contact

Holding current changed quite a bit by c2, Rss got slightly lower",12/10/2018,PES4_181211_653_A01,0.5,,,PES4_181211_653_A01,A8S4_181219_10_F04,1832,21986,,,,,77%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181211,PE,2,H18.06.371.13.05.01.05,,,,Vortexing,Yes,None,1:40 PM,5:15:37 PM,5:16:35 PM,,,63.7,H18.06.371.13.05.01,3,3,Targeting deep layer 3 cells on this slice since I seem to have success with pyramidal cells and our sampling in this region is sparse.,-55,-54,nucleus_present,40,intentionally,,"Small Bubbles,Large Bubbles",,17:28:09,17:31:46,17:33:29,4.1,"Ended After C1,Rig/Software Problems","#review

#eppendorf .7

#nocontact

large Vm change, but seal stayed pretty constant.

ramp sweeps look good, but somehow didn't show up in dashboard, gave manual pass",12/10/2018,PES4_181211_654_A01,0.5,,,PES4_181211_654_A01,A8S4_181219_10_G04,1885,22615,,,,,75%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181211,PE,2,H18.06.371.13.05.01.07,,,,Vortexing,No,None,1:40 PM,6:58:01 PM,6:59:10 PM,,,95.4,H18.06.371.13.05.01,3,3,Targeting deep layer 3 cells on this slice since I seem to have success with pyramidal cells and our sampling in this region is sparse.,-34,-52,nucleus_present,1700,no,,No Bubbles,,19:13:39,19:15:49,19:19:34,4.2,"Patch/Cell Unstable,Rheobase Changed","#review

#eppendorf .6

#nocontact

ignore AR QC, large pyr cell 40 MOhm Rss",12/10/2018,PES4_181211_655_A01,0.5,,,PES4_181211_655_A01,A8S4_181219_10_H04,2124,25492,,,,,75%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181211,PE,2,H18.06.371.13.05.01.08,,,,Vortexing,Yes,None,1:40 PM,7:57:40 PM,7:58:55 PM,,,52.9,H18.06.371.13.05.01,2,4,Targeting deep layer 3 cells on this slice since I seem to have success with pyramidal cells and our sampling in this region is sparse.,-36,-55,nucleus_present,2100,no,,No Bubbles,,20:08:40,20:09:57,20:11:18,3.7,,"#review

#eppendorf .5

#contact",12/10/2018,PES4_181211_656_A01,0.5,,,PES4_181211_656_A01,A8S4_181219_10_A05,3753,45037,,,,,79%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181211,PE,2,H18.06.371.13.05.01.09,,,,Vortexing,No,None,1:40 PM,8:53:14 PM,8:54:14 PM,,,65.4,H18.06.371.13.05.01,2,2,Targeting deep layer 3 cells on this slice since I seem to have success with pyramidal cells and our sampling in this region is sparse.,-34,-56,nucleus_present,1200,no,Cell Shrunk,Medium Bubbles,,21:06:09,21:07:14,21:09:02,3.5,"Patch/Cell Unstable,Patch Became Leaky,Cell Depolarized,Rheobase Changed","#review

#eppendorf .8

#contact

seal got better",12/10/2018,PES4_181211_657_A01,0.5,,,PES4_181211_657_A01,A8S4_181219_10_B05,1477,17722,,,,,74%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181211,PE,2,H18.06.371.13.05.01.10,,,,Vortexing,Yes,None,1:40 PM,9:21:16 PM,9:22:22 PM,,,70.9,H18.06.371.13.05.01,2,3,Targeting deep layer 3 cells on this slice since I seem to have success with pyramidal cells and our sampling in this region is sparse.,-37,-60,nucleus_present,1300,no,Too Deep,No Bubbles,,21:31:47,21:33:51,21:37:08,4.5,"Patch/Cell Unstable,Rheobase Changed","#review

#eppendorf .7

#contact
",12/10/2018,PES4_181211_658_A01,0.5,,,PES4_181211_658_A01,A8S4_181219_10_C05,3075,36896,,,,,76%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181212,PA,1,H18.06.371.13.12.01.02,,,,Vortexing,Yes,None,10:08 AM,11:50:31 AM,11:52:14 AM,,,66.8,H18.06.371.13.12.01,1,3,#Schedule,-50,-50,nucleus_present,2000,no,,No Bubbles,#ND,11:58:02,11:59:57,12:03:09,4.5,"Patch/Cell Unstable,Cell Hyperpolarized,Ended After C1",,12/11/2018,PAS4_181212_451_A01,0.5,EPhys_181210_02_C02_H,,PAS4_181212_451_A01,A8S4_181219_10_G06,1393,16717,,,,,73%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181212,PA,1,H18.06.371.13.12.01.03,,,,Vortexing,No,None,10:08 AM,12:32:49 PM,12:36:18 PM,,,62.6,H18.06.371.13.12.01,1,2,#Schedule,-51,-51,nucleus_present,2500,no,,No Bubbles,#NL,12:41:58,12:43:27,12:47:21,4.6,"Cell Hyperpolarized,Ended After C1","
",12/11/2018,PAS4_181212_452_A01,0.5,,,PAS4_181212_452_A01,A8S4_181219_10_H06,1679,20145,,,,,67%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181212,PA,1,H18.06.371.13.12.01.04,,,,Vortexing,Yes,None,10:08 AM,1:23:24 PM,1:26:16 PM,,,68.1,H18.06.371.13.12.01,1,3,#Schedule,-55,-55,nucleus_present,175,not_intentionally,,No Bubbles,#PL,13:31:12,13:33:59,13:42:59,4.1,Patch/Cell Unstable,"Ignored break-in seal because ratio was 61/18
Failed X5: unknown reason for failure.
Skipped X5 and X6 because of unknown failure.",12/11/2018,PAS4_181212_453_A01,0.5,,,PAS4_181212_453_A01,A8S4_181219_10_A07,163,1950,,,,,57%,Fail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181212,PA,1,H18.06.371.13.12.01.05,,,,Vortexing,No,None,10:08 AM,2:10:51 PM,2:13:06 PM,,,67.9,H18.06.371.13.12.01,1,3,#Schedule,-40,-40,nucleus_present,250,not_intentionally,,No Bubbles,#PL,14:18:33,14:20:48,14:27:44,4.1,"Patch/Cell Unstable,Ended After C1","X5 sweep failure: step size o 10 pA but only -50 pA.
Skipped X5 and X6 because of X5 failure.",12/11/2018,PAS4_181212_454_A01,0.5,,,PAS4_181212_454_A01,A8S4_181219_10_B07,255,3062,,,,,59%,Fail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181212,PA,1,H18.06.371.13.12.01.06,,,,Vortexing,Yes,None,10:08 AM,2:51:01 PM,2:55:06 PM,,,65.4,H18.06.371.13.12.01,1,3,#Schedule,-40,-40,nucleus_present,2500,no,,No Bubbles,#ND,15:02:18,15:04:26,15:07:29,4.7,"Patch/Cell Unstable,Patch Became Leaky,Cell Hyperpolarized,Ended After C1","X5 sweep failed: step size of 10 pA but only 100 pA
Skipped X5 and X6 because of failure.",12/11/2018,PAS4_181212_455_A01,0.5,,,PAS4_181212_455_A01,A8S4_181219_10_C07,838,10059,,,,,79%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181212,PB,3,H18.06.371.12.17.01.01,,,,Vortexing,No,None,1:00 PM,2:44:44 PM,2:47:42 PM,TCx,4,119,H18.06.371.12.17.01,2,3,"(Day old slices)
MIES got stuck at 'load config' - restarted computer
",-30,-30,nucleus_present,3000,no,,No Bubbles,,14:52:20,14:54:35,14:55:28,2.6,,MIES crashed after this cell - done with slice,12/11/2018,PBS4_181212_501_A01,0.5,EPhys_181126_02_B04_H,,PBS4_181212_501_A01,A8S4_181219_10_D07,1720,20640,,,,,74%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181212,PB,3,H18.06.371.12.04.01.01,,,,None,,None,5:11 PM,5:35:50 PM,5:36:27 PM,TCx,2,114,H18.06.371.12.04.01,2,2,,-30,-30,nucleus_present,1000,not_intentionally,,,,17:42:04,17:44:08,17:44:09,2.5,,,12/11/2018,PBS4_181212_502_A01,0.5,EPhys_181210_02_C03_H,,PBS4_181212_502_A01,A8S4_181219_10_E07,1256,15074,,,,,74%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181212,PB,3,H18.06.371.12.04.01.02,,,,None,,None,5:11 PM,5:52:51 PM,5:53:53 PM,TCx,2,63,H18.06.371.12.04.01,2,2,,-30,-30,nucleus_present,53,not_intentionally,,No Bubbles,,17:58:22,17:58:56,17:58:56,2.6,,,12/11/2018,PBS4_181212_503_A01,0.5,,,PBS4_181212_503_A01,A8S4_181219_10_F07,1402,16828,,,,,74%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181212,PB,3,H18.06.371.12.04.01.03,,,,Vortexing,Yes,None,5:11 PM,6:30:23 PM,6:32:04 PM,TCx,1,96,H18.06.371.12.04.01,2,2,,-30,-30,nucleus_present,240,not_intentionally,,,,18:39:20,18:40:24,18:40:24,3.5,,,12/11/2018,PBS4_181212_504_A01,0.5,,,PBS4_181212_504_A01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181212,PX,7,H18.06.371.21.02.01,,,,None,None,11:36:40,12:11 PM,12:13:19 PM,dLGN,,49,H18.06.371.21.02,2,4,***Hippocampus granule cells,-50,-50,nucleus_absent,1500,no,,,couldn't get nucleus,12:20:13,12:21:50,12:40:02,4.5,,,12/11/2018,,351,0.5,EPhys_181210_03_A02_H,,351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181212,PX,7,H18.06.371.21.02.02,,,,None,None,11:36:40,12:48 PM,12:49:59 PM,dLGN,,46,H18.06.371.21.02,2,4,***Hippocampus granule cells,-67,-67,nucleus_absent,300,no,,,,13:01:32,13:03:45,13:11:37,4.8,,,12/11/2018,,352,0.5,,,352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181212,PX,7,H18.06.371.21.02.03,,,,None,None,11:36:40,1:51 PM,1:53:02 PM,dLGN,,44,H18.06.371.21.02,2,4,***Hippocampus granule cells,-50,-50,nucleus_absent,1000,no,,,,14:01:03,14:04:37,14:17:31,4,,,12/11/2018,,353,0.5,,,353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181212,PX,7,H18.06.371.21.02.04,,,,None,None,11:36:40,2:38 PM,2:40:39 PM,dLGN,,45,H18.06.371.21.02,2,3,***Hippocampus granule cells,-50,-50,nucleus_absent,100,no,,,,14:46:24,14:49:31,14:51:33,3.9,,,12/11/2018,,354,0.5,,,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181212,"
PE
",2,H18.06.371.13.09.01.01,,,,Vortexing,None,12:50:01,1:08 PM,1:10:02 PM,,,65.9,H18.06.371.13.09.01,2,3,,-36,-53,nucleus_present,2500,no,"Cell Dimmed,Too Deep",No Bubbles,,13:20:51,13:22:18,13:23:36,4,"Patch/Cell Unstable,Rheobase Changed","#eppendorf .6

#nocontact

reran c1 due to increasing holding current",12/10/2018,,651,0.5,EPhys_181210_02_C01_H,,651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181212,"PE
",2,H18.06.371.13.09.01.02,,,,Vortexing,None,12:50:01,1:45 PM,1:46:09 PM,,,68.5,H18.06.371.13.09.01,2,2,,-34,-55,nucleus_present,4000,no,"Cell Dimmed,Too Deep",No Bubbles,,14:02:22,14:03:53,14:05:30,4.2,"Patch/Cell Unstable,Patch Became Leaky,Cell Hyperpolarized,Rheobase Changed","#review

#eppendorf .7

#contact

access resistance decreased so reran c1

tired cell?",12/10/2018,,652,0.5,,,652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181212,PX,6,H18.06.371.21.03.01,,,,None,None,15:29:36,4:12 PM,4:16:12 PM,dLGN,,40,H18.06.371.21.03,2,2,,-75,-100,nucleus_present,100,intentionally,,Large Bubbles,,16:24:23,16:25:53,16:35:17,4.5,,actual location is dentate gyrus,12/11/2018,PXS4_181212_051_A01,51,0.5,EPhys_181210_03_A03_H,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181212,PX,6,H18.06.371.21.03.02,,,,None,None,15:29:36,5:24 PM,5:25:33 PM,dLGN,,43.3,H18.06.371.21.03,2,2,,-90,-90,nucleus_present,40,intentionally,,"Small Bubbles,Medium Bubbles",,17:32:24,17:33:57,17:39:09,3.4,,actual location is dentate gyrus,12/11/2018,PXS4_181212_052_A01,52,0.5,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181212,PX,7,overwrote?,,,,None,None,16:01:29,4:04 PM,4:06:33 PM,dLGN,,57,H18.06.371.21.04,3,4,***hippocampus granule cells,-47,-47,nucleus_absent,10,no,,,I saved this tube as 355 but I think the data was overwritten,16:14:00,16:18:49,16:25:33,3.5,,,12/11/2018,,355,0.5,EPhys_181210_03_A04_H,,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181212,PX,7,H18.06.371.21.04.01,,,,None,None,16:01:29,4:46 PM,4:48:02 PM,dLGN,,50,H18.06.371.21.04,2,2,***hippocampus granule cells,-100,-100,nucleus_present,300,no,,,has nice fill,16:56:10,16:58:43,17:08:12,3.5,,,12/11/2018,,356,0.5,,,356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181212,PX,7,H18.06.371.21.04.02,,,,None,None,16:01:29,5:19 PM,5:20:36 PM,dLGN,,60,H18.06.371.21.04,2,3,***hippocampus granule cells,-100,-100,nucleus_present,10,intentionally,,,swollen nucleus,17:26:08,17:30:01,17:36:24,4.4,,,12/11/2018,,357,0.5,,,357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181212,PX,7,H18.06.371.21.04.03,,,,None,None,16:01:29,5:44 PM,5:45:20 PM,dLGN,,34,H18.06.371.21.04,2,3,***hippocampus granule cells,-100,-100,nucleus_present,5,intentionally,,,swollen nucleus,17:51:24,17:57:12,18:01:33,3.9,,,12/11/2018,,358,0.5,,,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181212,PX,7,H18.06.371.21.04.04,,,,None,None,16:01:29,6:15 PM,6:16:49 PM,dLGN,,36,H18.06.371.21.04,2,3,***hippocampus granule cells,-90,-90,nucleus_present,20,intentionally,,,,18:22:00,18:25:09,18:32:48,3.5,,,12/11/2018,,359,0.5,,,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181212,PX,7,H18.06.371.21.04.05,,,,None,None,16:01:29,6:46 PM,6:48:48 PM,dLGN,,33,H18.06.371.21.04,2,4,***hippocampus granule cells,-90,-90,nucleus_present,700,no,,,has a nice fill,18:52:14,18:54:44,19:08:15,4,,,12/11/2018,,360,0.5,,,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181212,PX,7,H18.06.371.21.04.06,,,,None,None,16:01:29,7:57 PM,8:00:38 PM,dLGN,,30,H18.06.371.21.04,2,3,***hippocampus granule cells,-90,-90,nucleus_absent,0,no,,,,20:04:27,20:06:01,20:08:23,3.8,,,12/11/2018,,NA,0.5,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181217,PX,7,H18.06.371.99.01.01,,,,human_culture,,Cre+,2:27 PM,2:46:54 PM,14:47:44,TCx,3,45,H18.06.371.99.01,3,3,Human Culture,-50,-50,nucleus_present,1500,no,,,,14:58:58,15:02:29,15:06:29,4.3,,sweeps out of order. green. looks biplolar. QC pass. nice fill,12/14/2018,PXS4_181217_354_A01,,EPhys_181217_02_A01_H,,PXS4_181217_354_A01,A8S4_190103_07_C04,1725,20700,,,,,76%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181217,PX,7,H18.06.371.99.01.02,,,,human_culture,,Cre+,2:27 PM,3:28:25 PM,15:30:33,TCx,5,41,H18.06.371.99.01,2,4,Human Culture,-55,-55,nucleus_absent,400,no,,,,15:35:48,15:38:51,15:59:59,4.5,,Green. QC pass. nice fill. lost nucleus during retraction because it was so huge,12/14/2018,PXS4_181217_355_A01,,,,PXS4_181217_355_A01,A8S4_190103_07_D04,1471,17648,,,,,59%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181218,PB,3,H18.03.323.11.09.02.01,,,,Vortexing,Yes,None,2:41 PM,3:09:54 PM,3:12:10 PM,TCx,2,68,H18.03.323.11.09.02,3,2,,-30,-30,nucleus_present,1700,no,,No Bubbles,,15:19:23,15:20:32,15:20:44,3.4,,,12/17/2018,PBS4_181218_502_A01,,EPhys_181217_03_B02_H,,PBS4_181218_502_A01,A8S4_190103_07_D06,901,10806,,,,,55%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181218,PB,3,H18.03.323.11.09.02.02,,,,Vortexing,No,None,2:41 PM,3:41:49 PM,3:44:32 PM,TCx,2,78,H18.03.323.11.09.02,3,2,,-30,-30,nucleus_present,86,not_intentionally,,Large Bubbles,,15:49:25,15:50:07,15:50:08,2.6,,,12/17/2018,PBS4_181218_503_A01,,,,PBS4_181218_503_A01,A8S4_190103_07_E06,1614,19366,,,,,66%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181218,PB,3,H18.03.323.11.09.02.05,,,,None,,None,2:41 PM,5:56:01 PM,5:57:42 PM,TCx,2,70,H18.03.323.11.09.02,2,2,,-40,-40,nucleus_present,100,not_intentionally,,,,18:06:27,18:07:12,18:07:13,2.8,,,12/17/2018,PBS4_181218_504_A01,,,,PBS4_181218_504_A01,A8S4_190103_07_F06,869,10431,,,,,57%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181218,PB,3,H18.03.323.11.09.02.06,,,,Vortexing,No,None,2:41 PM,7:29:36 PM,7:30:19 PM,TCx,2,103,H18.03.323.11.09.02,2,3,,-45,-45,nucleus_present,100,no,,No Bubbles,,19:41:17,19:42:50,19:42:51,3.4,,,12/17/2018,PBS4_181218_505_A01,,,,PBS4_181218_505_A01,A8S4_190103_07_G06,1509,18104,,,,,54%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181218,PB,3,H18.03.323.11.09.02.07,,,,Vortexing,Yes,None,2:41 PM,7:55:35 PM,7:58:31 PM,TCx,3,77,H18.03.323.11.09.02,2,4,,-40,-40,nucleus_present,100,not_intentionally,,Small Bubbles,,20:05:35,20:06:06,20:06:35,2.6,,,12/17/2018,PBS4_181218_506_A01,,,,PBS4_181218_506_A01,A8S4_190103_07_H06,572,6858,,,,,51%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
