project,cell_specimen_id,link_cell_specimen,cell_specimen_name,cell_or_cluster,hemisphere,flipped,link_slice_specimen,slice_histology_well,slice_biocytin_well,slide20x_barcode,patched_cell_container,ephys_roi_result_id,recording_date,ephys_seal_gohm,tcp_sop,ephys_qc,rna_amplification_set,rna_amplification_qc,ephys_published_at,labtracks_id,reporters,drivers,cell_reporter,structure,cortex_layer,dendrite_type,apical,pin_z_coord,nwb_ready,has_nwb_download,image_series_20x_id,image_series_20x_qc,psw_20x_annotations,layer_20x_annotations,image_series_20x_tags,link_ims_20x,check_slide,ims63x_go_no_go,ims63x_imaging_started,image_series_63x_id,image_series_63x_qc,link_ims_63x,has_morph_thumb,MorphologyThumbnail,HighResMorphologyThumbnail,has_inst_thres_thumb,has_sum_thumb,has_glif1,has_glif2,has_glif3,has_glif4,has_glif5,has_biophysical,has_active_dendrite,nwb_filename,swc_filename,marker_filename,swc_published_at,disease_state,mip_link,depth_from_pia,1_2_NA_objective
mIVSCC-MET,807436188,http://lims2/specimens?id=807436188,Sst-IRES-Cre;Ai14-434424.02.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-434424.02.02,EPhys_190107_02_D01_M,BIOCYTIN_190115_02_D01,500387815,P2S4_190111_051_A01,807435830,,4.543608832,V1 Coronal 107,auto_passed,A8S4_190118_06,passed,,434424,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,811666008,processing,,,,http://lims2/focal_plane_image_series?id=811666008,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,807527244,http://lims2/specimens?id=807527244,Sst-IRES-Cre;Ai14-434424.02.02.02,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-434424.02.02,EPhys_190107_02_D01_M,BIOCYTIN_190115_02_D01,500387815,P2S4_190111_052_A01,807527026,,4.454117376,V1 Coronal 107,auto_passed,A8S4_190118_06,passed,,434424,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,811666008,processing,,,,http://lims2/focal_plane_image_series?id=811666008,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,807242583,http://lims2/specimens?id=807242583,Sst-IRES-Cre;Ai14-434424.03.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-434424.03.01,EPhys_190107_02_C03_M,BIOCYTIN_190115_02_C03,500390575,,807242337,,4.155968512,V1 Coronal 107,auto_passed,,,,434424,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,811665724,qc,,,,http://lims2/focal_plane_image_series?id=811665724,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,807262049,http://lims2/specimens?id=807262049,Sst-IRES-Cre;Ai14-434424.03.01.02,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-434424.03.01,EPhys_190107_02_C03_M,BIOCYTIN_190115_02_C03,500390575,P1S4_190111_001_A01,807261718,,2.793854464,V1 Coronal 107,auto_passed,A8S4_190115_06,passed,,434424,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,811665724,qc,,,,http://lims2/focal_plane_image_series?id=811665724,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,807288732,http://lims2/specimens?id=807288732,Sst-IRES-Cre;Ai14-434424.03.01.03,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-434424.03.01,EPhys_190107_02_C03_M,BIOCYTIN_190115_02_C03,500390575,P1S4_190111_002_A01,807288513,,2.498844672,V1 Coronal 107,auto_passed,A8S4_190115_06,passed,,434424,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,811665724,qc,,,,http://lims2/focal_plane_image_series?id=811665724,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,807347904,http://lims2/specimens?id=807347904,Sst-IRES-Cre;Ai14-434424.03.01.04,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-434424.03.01,EPhys_190107_02_C03_M,BIOCYTIN_190115_02_C03,500390575,P1S4_190111_003_A01,807347667,,1.794909184,V1 Coronal 107,auto_passed,A8S4_190115_06,passed,,434424,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,811665724,qc,,,,http://lims2/focal_plane_image_series?id=811665724,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,807253196,http://lims2/specimens?id=807253196,Sst-IRES-Cre;Ai14-434424.03.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-434424.03.02,EPhys_190107_02_C05_M,BIOCYTIN_190115_02_C05,500390207,PAS4_190111_451_A01,807252977,,4.613389312,V1 Coronal 107,auto_passed,A8S4_190118_06,passed,,434424,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,811665864,processing,,,,http://lims2/focal_plane_image_series?id=811665864,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,807303185,http://lims2/specimens?id=807303185,Sst-IRES-Cre;Ai14-434424.03.02.02,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-434424.03.02,EPhys_190107_02_C05_M,BIOCYTIN_190115_02_C05,500390207,PAS4_190111_452_A01,807302939,,6.206379008,V1 Coronal 107,auto_passed,A8S4_190118_06,failed,,434424,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,811665864,processing,,,,http://lims2/focal_plane_image_series?id=811665864,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,807348085,http://lims2/specimens?id=807348085,Sst-IRES-Cre;Ai14-434424.03.02.03,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-434424.03.02,EPhys_190107_02_C05_M,BIOCYTIN_190115_02_C05,500390207,PAS4_190111_453_A01,807348008,,2.888607232,V1 Coronal 107,auto_passed,A8S4_190118_06,passed,,434424,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,811665864,processing,,,,http://lims2/focal_plane_image_series?id=811665864,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,807403570,http://lims2/specimens?id=807403570,Sst-IRES-Cre;Ai14-434424.03.02.04,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-434424.03.02,EPhys_190107_02_C05_M,BIOCYTIN_190115_02_C05,500390207,PAS4_190111_454_A01,807403235,,2.096998656,V1 Coronal 107,auto_passed,A8S4_190118_06,passed,,434424,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,811665864,processing,,,,http://lims2/focal_plane_image_series?id=811665864,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,807237159,http://lims2/specimens?id=807237159,Sst-IRES-Cre;Ai14-434424.04.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-434424.04.01,EPhys_190107_02_C02_M,BIOCYTIN_190115_02_C02,500390759,PFS4_190111_701_A01,807236921,,2.200809984,V1 Coronal 107,auto_passed,A8S4_190118_06,passed,,434424,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,811665647,processing,,,,http://lims2/focal_plane_image_series?id=811665647,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,807276131,http://lims2/specimens?id=807276131,Sst-IRES-Cre;Ai14-434424.04.01.02,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-434424.04.01,EPhys_190107_02_C02_M,BIOCYTIN_190115_02_C02,500390759,PFS4_190111_702_A01,807275845,,0.175697328,V1 Coronal 107,auto_passed,A8S4_190118_06,passed,,434424,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,811665647,processing,,,,http://lims2/focal_plane_image_series?id=811665647,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,807305345,http://lims2/specimens?id=807305345,Sst-IRES-Cre;Ai14-434424.04.01.03,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-434424.04.01,EPhys_190107_02_C02_M,BIOCYTIN_190115_02_C02,500390759,PFS4_190111_703_A01,807305080,,2.369119744,V1 Coronal 107,auto_passed,A8S4_190118_06,passed,,434424,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,811665647,processing,,,,http://lims2/focal_plane_image_series?id=811665647,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,807262351,http://lims2/specimens?id=807262351,Sst-IRES-Cre;Ai14-434424.04.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-434424.04.02,EPhys_190107_02_C04_M,BIOCYTIN_190115_02_C04,500390391,,807262161,,1.64087296,V1 Coronal 107,auto_passed,,,,434424,Ai14(RCL-tdT),Sst-IRES-Cre,,,,,,,,,811665793,processing,,,,http://lims2/focal_plane_image_series?id=811665793,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,807288419,http://lims2/specimens?id=807288419,Sst-IRES-Cre;Ai14-434424.04.02.02,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-434424.04.02,EPhys_190107_02_C04_M,BIOCYTIN_190115_02_C04,500390391,P8S4_190111_351_A01,807288175,,2.13629056,V1 Coronal 107,auto_passed,A8S4_190118_06,passed,,434424,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,811665793,processing,,,,http://lims2/focal_plane_image_series?id=811665793,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,807349639,http://lims2/specimens?id=807349639,Sst-IRES-Cre;Ai14-434424.04.02.03,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-434424.04.02,EPhys_190107_02_C04_M,BIOCYTIN_190115_02_C04,500390391,P8S4_190111_352_A01,807349404,,3.481871104,V1 Coronal 107,auto_passed,A8S4_190118_06,passed,,434424,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,811665793,processing,,,,http://lims2/focal_plane_image_series?id=811665793,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,803620243,http://lims2/specimens?id=803620243,Sst-IRES-Cre;Ai14-434644.02.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-434644.02.01,EPhys_190102_02_A05_M,BIOCYTIN_190108_02_A05,539067161,PES4_190104_653_A01,803620166,,3.611593728,V1 Coronal 107,auto_failed,A8S4_190108_06,passed,,434644,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,808773898,qc,,,,http://lims2/focal_plane_image_series?id=808773898,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,803626905,http://lims2/specimens?id=803626905,Sst-IRES-Cre;Ai14-434644.02.01.02,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-434644.02.01,EPhys_190102_02_A05_M,BIOCYTIN_190108_02_A05,539067161,,803626834,,1.409029504,V1 Coronal 107,auto_failed,,,,434644,Ai14(RCL-tdT),Sst-IRES-Cre,,,,,,,,,808773898,qc,,,,http://lims2/focal_plane_image_series?id=808773898,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,803603965,http://lims2/specimens?id=803603965,Sst-IRES-Cre;Ai14-434644.03.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-434644.03.01,EPhys_190102_02_A01_M,BIOCYTIN_190108_02_A01,539067897,PFS4_190104_704_A01,803603862,,1.464335488,V1 Coronal 107,auto_passed,A8S4_190108_06,passed,,434644,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,808772800,qc,,,,http://lims2/focal_plane_image_series?id=808772800,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,803609078,http://lims2/specimens?id=803609078,Sst-IRES-Cre;Ai14-434644.03.01.02,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-434644.03.01,EPhys_190102_02_A01_M,BIOCYTIN_190108_02_A01,539067897,PFS4_190104_705_A01,803609033,,1.389494144,V1 Coronal 107,auto_passed,A8S4_190115_06,passed,,434644,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,808772800,qc,,,,http://lims2/focal_plane_image_series?id=808772800,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,803616943,http://lims2/specimens?id=803616943,Sst-IRES-Cre;Ai14-434644.03.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-434644.03.02,EPhys_190102_02_A03_M,BIOCYTIN_190108_02_A03,539067529,P8S4_190104_358_A01,803616907,,1.172211968,V1 Coronal 107,auto_passed,A8S4_190108_06,passed,,434644,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,808773646,qc,,,,http://lims2/focal_plane_image_series?id=808773646,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,803593554,http://lims2/specimens?id=803593554,Sst-IRES-Cre;Ai14-434644.04.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-434644.04.01,EPhys_190102_01_D03_M,BIOCYTIN_190108_01_D03,539068633,P1S4_190104_005_A01,803593379,,1.45515264,V1 Coronal 107,auto_passed,A8S4_190108_06,failed,,434644,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,808768432,processing,,,,http://lims2/focal_plane_image_series?id=808768432,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,803595339,http://lims2/specimens?id=803595339,Sst-IRES-Cre;Ai14-434644.04.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-434644.04.02,EPhys_190102_01_D06_M,BIOCYTIN_190108_01_D06,539068081,PAS4_190104_454_A01,803595216,,3.092500224,V1 Coronal 107,auto_passed,A8S4_190108_06,passed,,434644,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,808771987,qc,,,,http://lims2/focal_plane_image_series?id=808771987,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,803602696,http://lims2/specimens?id=803602696,Sst-IRES-Cre;Ai14-434644.04.02.02,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-434644.04.02,EPhys_190102_01_D06_M,BIOCYTIN_190108_01_D06,539068081,PAS4_190104_455_A01,803602624,,6.185011712,V1 Coronal 107,auto_passed,A8S4_190108_06,passed,,434644,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,808771987,qc,,,,http://lims2/focal_plane_image_series?id=808771987,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,803605276,http://lims2/specimens?id=803605276,Sst-IRES-Cre;Ai14-434644.05.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-434644.05.01,EPhys_190102_02_A02_M,BIOCYTIN_190108_02_A02,539067713,PES4_190104_652_A01,803605160,,1.520996096,V1 Coronal 107,auto_passed,A8S4_190108_06,passed,,434644,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,808773478,qc,,,,http://lims2/focal_plane_image_series?id=808773478,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,803616879,http://lims2/specimens?id=803616879,Sst-IRES-Cre;Ai14-434644.05.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-434644.05.02,EPhys_190102_02_A04_M,BIOCYTIN_190108_02_A04,539067345,PBS4_190104_505_A01,803616761,,1.056735296,V1 Coronal 107,auto_passed,A8S4_190108_06,passed,,434644,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,808773761,qc,,,,http://lims2/focal_plane_image_series?id=808773761,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,803384938,http://lims2/specimens?id=803384938,Sst-IRES-Cre;Ai14-434645.03.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-434645.03.01,EPhys_190102_01_C02_M,BIOCYTIN_190108_01_C02,539066599,PFS4_190104_701_A01,803384627,,1.425449472,V1 Coronal 107,auto_passed,A8S4_190108_06,passed,,434645,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,808762258,qc,,,,http://lims2/focal_plane_image_series?id=808762258,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,803437780,http://lims2/specimens?id=803437780,Sst-IRES-Cre;Ai14-434645.03.01.02,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-434645.03.01,EPhys_190102_01_C02_M,BIOCYTIN_190108_01_C02,539066599,,803437545,,2.919194112,V1 Coronal 107,auto_passed,,,,434645,Ai14(RCL-tdT),Sst-IRES-Cre,,,,,,,,,808762258,qc,,,,http://lims2/focal_plane_image_series?id=808762258,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,803472146,http://lims2/specimens?id=803472146,Sst-IRES-Cre;Ai14-434645.03.01.03,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-434645.03.01,EPhys_190102_01_C02_M,BIOCYTIN_190108_01_C02,539066599,PFS4_190104_702_A01,803471932,,2.20585088,V1 Coronal 107,auto_passed,A8S4_190108_06,passed,,434645,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,808762258,qc,,,,http://lims2/focal_plane_image_series?id=808762258,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,803417493,http://lims2/specimens?id=803417493,Sst-IRES-Cre;Ai14-434645.03.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-434645.03.02,EPhys_190102_01_C03_M,BIOCYTIN_190108_01_C03,539066415,PAS4_190104_451_A01,803417308,,2.742021632,V1 Coronal 107,auto_passed,A8S4_190108_06,passed,,434645,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,808762773,qc,,,,http://lims2/focal_plane_image_series?id=808762773,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,803462597,http://lims2/specimens?id=803462597,Sst-IRES-Cre;Ai14-434645.03.02.02,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-434645.03.02,EPhys_190102_01_C03_M,BIOCYTIN_190108_01_C03,539066415,PAS4_190104_452_A01,803462337,,2.337606144,V1 Coronal 107,auto_passed,A8S4_190108_06,passed,,434645,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,808762773,qc,,,,http://lims2/focal_plane_image_series?id=808762773,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,803365751,http://lims2/specimens?id=803365751,Sst-IRES-Cre;Ai14-434645.04.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-434645.04.01,EPhys_190102_01_B05_M,BIOCYTIN_190108_01_B05,539067151,P1S4_190104_001_A01,803365474,,5.056329728,V1 Coronal 107,auto_passed,A8S4_190108_06,failed,,434645,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,808761284,qc,,,,http://lims2/focal_plane_image_series?id=808761284,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,803392236,http://lims2/specimens?id=803392236,Sst-IRES-Cre;Ai14-434645.04.01.02,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-434645.04.01,EPhys_190102_01_B05_M,BIOCYTIN_190108_01_B05,539067151,P1S4_190104_002_A01,803391764,,2.900576256,V1 Coronal 107,auto_passed,A8S4_190108_06,passed,,434645,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,808761284,qc,,,,http://lims2/focal_plane_image_series?id=808761284,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,803426326,http://lims2/specimens?id=803426326,Sst-IRES-Cre;Ai14-434645.04.01.03,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-434645.04.01,EPhys_190102_01_B05_M,BIOCYTIN_190108_01_B05,539067151,,803426029,,2.520108544,V1 Coronal 107,auto_passed,,,,434645,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,808761284,qc,,,,http://lims2/focal_plane_image_series?id=808761284,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,803453455,http://lims2/specimens?id=803453455,Sst-IRES-Cre;Ai14-434645.04.01.04,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-434645.04.01,EPhys_190102_01_B05_M,BIOCYTIN_190108_01_B05,539067151,,803453224,,1.249983488,V1 Coronal 107,auto_passed,,,,434645,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,808761284,qc,,,,http://lims2/focal_plane_image_series?id=808761284,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,803407199,http://lims2/specimens?id=803407199,Sst-IRES-Cre;Ai14-434645.04.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-434645.04.02,EPhys_190102_01_B06_M,BIOCYTIN_190108_01_B06,539066967,P8S4_190104_351_A01,803406928,,3.926978048,V1 Coronal 107,auto_passed,A8S4_190108_06,passed,,434645,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,808761378,qc,,,,http://lims2/focal_plane_image_series?id=808761378,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,803439725,http://lims2/specimens?id=803439725,Sst-IRES-Cre;Ai14-434645.04.02.02,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-434645.04.02,EPhys_190102_01_B06_M,BIOCYTIN_190108_01_B06,539066967,P8S4_190104_352_A01,803439488,,1.620457344,V1 Coronal 107,auto_passed,A8S4_190108_06,passed,,434645,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,808761378,qc,,,,http://lims2/focal_plane_image_series?id=808761378,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,803462246,http://lims2/specimens?id=803462246,Sst-IRES-Cre;Ai14-434645.04.02.03,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-434645.04.02,EPhys_190102_01_B06_M,BIOCYTIN_190108_01_B06,539066967,P8S4_190104_353_A01,803462069,,2.757793024,V1 Coronal 107,auto_passed,A8S4_190108_06,passed,,434645,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,808761378,qc,,,,http://lims2/focal_plane_image_series?id=808761378,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,803400389,http://lims2/specimens?id=803400389,Sst-IRES-Cre;Ai14-434645.05.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-434645.05.01,EPhys_190102_01_C01_M,BIOCYTIN_190108_01_C01,539066783,PBS4_190104_501_A01,803400329,,1.675321344,V1 Coronal 107,auto_passed,A8S4_190108_06,passed,,434645,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,808762037,qc,,,,http://lims2/focal_plane_image_series?id=808762037,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,803437462,http://lims2/specimens?id=803437462,Sst-IRES-Cre;Ai14-434645.05.01.02,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-434645.05.01,EPhys_190102_01_C01_M,BIOCYTIN_190108_01_C01,539066783,PBS4_190104_502_A01,803437246,,1.921304576,V1 Coronal 107,auto_passed,A8S4_190108_06,passed,,434645,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,808762037,qc,,,,http://lims2/focal_plane_image_series?id=808762037,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,804957376,http://lims2/specimens?id=804957376,Sst-IRES-Cre;Ai14-434646.01.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-434646.01.02,EPhys_190107_01_B04_M,BIOCYTIN_190115_01_B04,500386168,PBS4_190107_501_A01,804957306,,1.494774656,V1 Coronal 107,auto_failed,A8S4_190115_06,passed,,434646,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,811646921,qc,,,,http://lims2/focal_plane_image_series?id=811646921,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,804968066,http://lims2/specimens?id=804968066,Sst-IRES-Cre;Ai14-434646.01.02.02,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-434646.01.02,EPhys_190107_01_B04_M,BIOCYTIN_190115_01_B04,500386168,PBS4_190107_502_A01,804968029,,1.706200576,V1 Coronal 107,auto_failed,A8S4_190115_06,passed,,434646,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,811646921,qc,,,,http://lims2/focal_plane_image_series?id=811646921,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,804974905,http://lims2/specimens?id=804974905,Sst-IRES-Cre;Ai14-434646.01.02.03,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-434646.01.02,EPhys_190107_01_B04_M,BIOCYTIN_190115_01_B04,500386168,PBS4_190107_503_A01,804974868,,1.96871936,V1 Coronal 107,auto_failed,A8S4_190115_06,passed,,434646,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,811646921,qc,,,,http://lims2/focal_plane_image_series?id=811646921,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,804902647,http://lims2/specimens?id=804902647,Sst-IRES-Cre;Ai14-434646.02.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-434646.02.01,EPhys_190107_01_A06_M,BIOCYTIN_190115_01_A06,500387088,PFS4_190107_702_A01,804902501,,2.8159232,V1 Coronal 107,auto_passed,A8S4_190115_06,passed,,434646,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,811643694,qc,,,,http://lims2/focal_plane_image_series?id=811643694,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,804918486,http://lims2/specimens?id=804918486,Sst-IRES-Cre;Ai14-434646.02.01.02,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-434646.02.01,EPhys_190107_01_A06_M,BIOCYTIN_190115_01_A06,500387088,,804918389,,1.730140032,V1 Coronal 107,auto_failed,,,,434646,Ai14(RCL-tdT),Sst-IRES-Cre,,,,,,,,,811643694,qc,,,,http://lims2/focal_plane_image_series?id=811643694,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,804925880,http://lims2/specimens?id=804925880,Sst-IRES-Cre;Ai14-434646.02.01.03,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-434646.02.01,EPhys_190107_01_A06_M,BIOCYTIN_190115_01_A06,500387088,,804925767,,3.899141888,V1 Coronal 107,auto_failed,,,,434646,Ai14(RCL-tdT),Sst-IRES-Cre,,,,,,,,,811643694,qc,,,,http://lims2/focal_plane_image_series?id=811643694,,,,,,,,,,,,,,,,,,,,,,,,,,
